Sonnleithner, Joseph	Sonnleithner, Joseph	http://datos.bne.es/resource/XX1000198	http://viaf.org/viaf/100229717	http://d-nb.info/gnd/104332042
Sonnleithner, Joseph Ferdinand	Sonnleithner, Joseph	http://datos.bne.es/resource/XX1000198	http://viaf.org/viaf/100229717	http://d-nb.info/gnd/104332042
Sonnleithner, Joseph von	Sonnleithner, Joseph	http://datos.bne.es/resource/XX1000198	http://viaf.org/viaf/100229717	http://d-nb.info/gnd/104332042
Soanen, Jean	Soanen, Jean	http://datos.bne.es/resource/XX1748874
Évêque de Senez, L'	Soanen, Jean	http://datos.bne.es/resource/XX1748874
Senez,	Soanen, Jean	http://datos.bne.es/resource/XX1748874
Spenser, Edmund	Spenser, Edmund	http://datos.bne.es/resource/XX874032	http://dbpedia.org/resource/Edmund_Spenser	http://viaf.org/viaf/87733170	http://libris.kb.se/resource/auth/205656	http://d-nb.info/gnd/118616129	http://www.idref.fr/085812242/id	http://viaf.org/viaf/100170015
Spencer, Edmund	Spenser, Edmund	http://datos.bne.es/resource/XX874032	http://dbpedia.org/resource/Edmund_Spenser	http://viaf.org/viaf/87733170	http://libris.kb.se/resource/auth/205656	http://d-nb.info/gnd/118616129	http://www.idref.fr/085812242/id	http://viaf.org/viaf/100170015
Spenser, Edmond	Spenser, Edmund	http://datos.bne.es/resource/XX874032	http://dbpedia.org/resource/Edmund_Spenser	http://viaf.org/viaf/87733170	http://libris.kb.se/resource/auth/205656	http://d-nb.info/gnd/118616129	http://www.idref.fr/085812242/id	http://viaf.org/viaf/100170015
Stanesco, Michel	Stanesco, Michel	http://datos.bne.es/resource/XX1060222	http://viaf.org/viaf/64033704	http://d-nb.info/gnd/142626686
Sardaran, Juli	Sardaran, Juli	http://datos.bne.es/resource/XX1570184
Smith, Steven B.	Smith, Steven B.	http://datos.bne.es/resource/XX834439	http://dbpedia.org/resource/Steven_B._Smith_(professor)	http://viaf.org/viaf/54163953	http://d-nb.info/gnd/133184870	http://libris.kb.se/resource/auth/315638	http://viaf.org/viaf/279314146
Saalmann, Ferdinand	Saalmann, Ferdinand	http://datos.bne.es/resource/XX1748178
Saalman, Ferdinand	Saalmann, Ferdinand	http://datos.bne.es/resource/XX1748178
Saalman, Ferdinandus	Saalmann, Ferdinand	http://datos.bne.es/resource/XX1748178
Schieferdecker, Johann David	Schieferdecker, Johann David	http://datos.bne.es/resource/XX1756372
Saliba, Maurice	Saliba, Maurice	http://datos.bne.es/resource/XX1721833	http://viaf.org/viaf/34492775	http://d-nb.info/gnd/10871845X
Schiere, Nicolaus	Schiere, Nicolaus	http://datos.bne.es/resource/XX1756373
Sa'd al-Din Ibn Hasanjan, Khojah Efendi	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Sa'ad al-Dîn Efendi	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Khajah Efendi	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Saad Eddin, Mohamed Effendi	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Saad Eddyn Mohammed ben Haçan	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Sa'd Al-Din ibn Hasanjan	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Sa'd al-Din ibn Hasanjan, Khojah	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
Sa'd al-Dîn ibn Hasanjân Khoja Efendi	Sa' d al Din Ibn Hasanjan, Khojah Efendi	http://datos.bne.es/resource/XX1748175
